Fecha,Último_plata,Apertura_plata,Máximo_plata,Mínimo_plata,% var._plata,Materia
2021-04-15,25.979,25.465,26.03,25.425,1.72,plata
2021-04-16,26.12,25.855,26.34,25.855,0.54,plata
2021-04-19,25.852,26.0,26.285,25.69,-1.03,plata
2021-04-20,25.854,25.82,26.04,25.775,0.01,plata
2021-04-21,26.586,25.96,26.735,25.95,2.83,plata
2021-04-22,26.2,26.64,26.66,26.05,-1.45,plata
2021-04-23,26.095,26.17,26.465,25.94,-0.4,plata
2021-04-26,26.228,26.02,26.28,25.935,0.51,plata
2021-04-27,26.43,26.325,26.525,26.13,0.77,plata
2021-04-28,26.102,26.345,26.365,25.89,-1.24,plata
2021-04-29,26.085,26.3,26.58,25.745,-0.07,plata
2021-04-30,25.873,26.17,26.275,25.855,-0.81,plata
2021-05-03,26.96,25.99,27.115,25.85,4.2,plata
2021-05-04,26.558,27.015,27.24,26.16,-1.49,plata
2021-05-05,26.522,26.595,26.71,26.165,-0.14,plata
2021-05-06,27.477,26.59,27.585,26.245,3.6,plata
2021-05-07,27.477,27.45,27.8,27.23,0.0,plata
2021-05-10,27.492,27.68,28.005,27.32,0.05,plata
2021-05-11,27.667,27.4,27.78,27.18,0.64,plata
2021-05-12,27.244,27.76,27.83,27.03,-1.53,plata
2021-05-13,27.059,27.095,27.33,26.78,-0.68,plata
2021-05-14,27.365,27.19,27.595,26.92,1.13,plata
2021-05-17,28.274,27.515,28.435,27.44,3.32,plata
2021-05-18,28.333,28.325,28.9,28.12,0.21,plata
2021-05-19,28.025,28.3,28.365,27.425,-1.09,plata
2021-05-20,28.067,27.84,28.125,27.49,0.15,plata
2021-05-21,27.486,27.87,28.195,27.265,-2.07,plata
2021-05-24,27.905,27.69,28.015,27.55,1.52,plata
2021-05-25,28.056,27.88,28.16,27.545,0.54,plata
2021-05-26,27.877,28.105,28.34,27.685,-0.64,plata
2021-05-27,27.955,27.805,28.02,27.635,0.28,plata
2021-05-28,28.031,27.77,28.035,27.77,0.27,plata
2021-05-31,28.102,28.06,28.71,27.93,0.25,plata
2021-06-01,28.119,28.07,28.51,28.05,0.06,plata
2021-06-02,28.22,27.88,28.31,27.88,0.36,plata
2021-06-03,27.492,28.32,28.32,27.17,-2.58,plata
2021-06-04,27.91,27.575,27.955,27.42,1.52,plata
2021-06-07,28.033,27.92,28.07,27.63,0.44,plata
2021-06-08,27.747,28.11,28.115,27.7,-1.02,plata
2021-06-09,28.017,27.75,28.0,27.685,0.97,plata
2021-06-10,28.047,27.82,28.17,27.775,0.11,plata
2021-06-11,28.161,28.14,28.44,28.04,0.41,plata
2021-06-14,28.054,28.11,28.12,27.655,-0.38,plata
2021-06-15,27.71,27.78,27.825,27.63,-1.23,plata
2021-06-16,27.828,27.8,27.93,26.82,0.43,plata
2021-06-17,25.873,27.2,27.3,25.875,-7.03,plata
2021-06-18,25.985,26.03,26.505,25.88,0.43,plata
2021-06-21,26.043,25.95,26.115,25.675,0.22,plata
2021-06-22,25.876,26.0,26.08,25.815,-0.64,plata
2021-06-23,26.132,25.86,26.355,25.85,0.99,plata
2021-06-24,26.069,25.935,26.25,25.925,-0.24,plata
2021-06-25,26.106,26.04,26.38,26.0,0.14,plata
2021-06-28,26.239,26.215,26.3,25.89,0.51,plata
2021-06-29,25.901,26.235,26.235,25.58,-1.29,plata
2021-06-30,26.194,25.875,26.275,25.8,1.13,plata
2021-07-01,26.1,26.25,26.525,26.045,-0.36,plata
2021-07-02,26.501,26.145,26.7,26.1,1.54,plata
2021-07-05,26.174,26.64,26.91,26.1,-1.23,plata
2021-07-06,26.174,26.64,26.91,26.1,0.0,plata
2021-07-07,26.129,26.265,26.545,26.06,-0.17,plata
2021-07-08,25.987,26.265,26.31,25.875,-0.54,plata
2021-07-09,26.234,26.005,26.3,25.82,0.95,plata
2021-07-12,26.239,26.185,26.375,25.93,0.02,plata
2021-07-13,26.14,26.32,26.44,26.005,-0.38,plata
2021-07-14,26.271,26.055,26.575,26.01,0.5,plata
2021-07-15,26.394,26.325,26.49,26.245,0.47,plata
2021-07-16,25.795,26.43,26.55,25.64,-2.27,plata
2021-07-19,25.144,25.7,25.805,25.035,-2.52,plata
2021-07-20,24.995,25.24,25.315,24.84,-0.59,plata
2021-07-21,25.255,24.975,25.365,24.79,1.04,plata
2021-07-22,25.381,25.33,25.515,25.06,0.5,plata
2021-07-23,25.233,25.48,25.535,25.05,-0.58,plata
2021-07-26,25.318,25.27,25.51,25.175,0.34,plata
2021-07-27,24.649,25.255,25.32,24.515,-2.64,plata
2021-07-28,24.877,24.73,25.06,24.655,0.92,plata
2021-07-29,25.799,25.075,25.92,25.075,3.71,plata
2021-07-30,25.56,25.605,25.62,25.495,-0.93,plata
2021-08-02,25.59,25.57,25.57,25.57,0.12,plata
2021-08-03,25.595,25.515,25.715,25.33,0.02,plata
2021-08-04,25.474,25.5,25.5,25.42,-0.47,plata
2021-08-05,25.303,25.48,25.48,25.2,-0.67,plata
2021-08-06,24.339,25.08,25.08,24.36,-3.81,plata
2021-08-09,23.279,23.75,24.0,23.265,-4.36,plata
2021-08-10,23.402,23.525,23.525,23.33,0.53,plata
2021-08-11,23.496,23.495,23.55,23.465,0.4,plata
2021-08-12,23.122,23.13,23.13,23.13,-1.59,plata
2021-08-13,23.787,23.17,23.82,23.17,2.88,plata
2021-08-16,23.799,23.755,23.885,23.425,0.05,plata
2021-08-17,23.666,23.87,23.92,23.61,-0.56,plata
2021-08-18,23.43,23.66,23.7,23.375,-1.0,plata
2021-08-19,23.239,23.355,23.395,23.195,-0.82,plata
2021-08-20,23.12,23.255,23.255,22.885,-0.51,plata
2021-08-23,23.666,23.035,23.67,22.98,2.36,plata
2021-08-24,23.909,23.625,23.97,23.59,1.03,plata
2021-08-25,23.795,23.815,23.905,23.64,-0.48,plata
2021-08-26,23.567,23.895,23.895,23.465,-0.96,plata
2021-08-27,24.081,23.595,24.155,23.385,2.18,plata
2021-08-30,23.992,24.13,24.28,23.95,-0.37,plata
2021-08-31,23.991,23.965,23.965,23.965,0.0,plata
2021-09-01,24.201,23.935,24.325,23.775,0.88,plata
2021-09-02,23.9,23.9,23.9,23.89,-1.24,plata
2021-09-03,24.79,24.745,24.78,24.745,3.72,plata
2021-09-06,24.373,24.865,24.895,24.21,-1.68,plata
2021-09-07,24.357,24.81,24.84,24.245,-0.07,plata
2021-09-08,24.036,24.095,24.135,23.98,-1.32,plata
2021-09-09,24.156,23.975,24.145,23.955,0.5,plata
2021-09-10,23.878,23.795,23.795,23.795,-1.15,plata
2021-09-13,23.775,23.455,23.84,23.43,-0.43,plata
2021-09-14,23.863,23.695,23.86,23.645,0.37,plata
2021-09-15,23.779,23.865,23.94,23.67,-0.35,plata
2021-09-16,22.774,23.515,23.515,22.665,-4.23,plata
2021-09-17,22.316,22.905,23.0,22.34,-2.01,plata
2021-09-20,22.185,22.325,22.435,22.06,-0.59,plata
2021-09-21,22.593,22.21,22.595,22.21,1.84,plata
2021-09-22,22.89,22.485,23.07,22.485,1.31,plata
2021-09-23,22.663,22.59,22.8,22.52,-0.99,plata
2021-09-24,22.411,22.555,22.67,22.14,-1.11,plata
2021-09-27,22.685,22.435,22.81,22.435,1.22,plata
2021-09-28,22.46,22.635,22.66,22.12,-0.99,plata
2021-09-29,21.485,22.475,22.565,21.41,-4.34,plata
2021-09-30,22.047,21.515,22.225,21.46,2.62,plata
2021-10-01,22.536,22.185,22.6,21.99,2.22,plata
2021-10-04,22.644,22.6,22.805,22.29,0.48,plata
2021-10-05,22.608,22.725,22.73,22.38,-0.16,plata
2021-10-06,22.532,22.635,22.7,22.185,-0.34,plata
2021-10-07,22.658,22.64,22.84,22.385,0.56,plata
2021-10-08,22.705,22.61,23.22,22.435,0.21,plata
2021-10-11,22.665,22.685,22.83,22.495,-0.18,plata
2021-10-12,22.514,22.61,22.79,22.325,-0.67,plata
2021-10-13,23.17,22.57,23.285,22.48,2.91,plata
2021-10-14,23.477,23.1,23.625,22.925,1.32,plata
2021-10-15,23.349,23.565,23.645,23.1,-0.55,plata
2021-10-18,23.264,23.38,23.495,23.035,-0.36,plata
2021-10-19,23.883,23.25,24.18,23.22,2.66,plata
2021-10-20,24.445,23.71,24.495,23.615,2.35,plata
2021-10-21,24.17,24.37,24.55,24.07,-1.12,plata
2021-10-22,24.449,24.22,24.92,24.185,1.15,plata
2021-10-25,24.592,24.395,24.695,24.365,0.58,plata
2021-10-26,24.088,24.65,24.655,23.925,-2.05,plata
2021-10-27,24.191,24.22,24.33,23.905,0.43,plata
2021-10-28,24.139,24.15,24.265,24.14,-0.21,plata
2021-10-29,23.966,24.01,24.105,23.8,-0.72,plata
2021-11-01,24.091,23.99,24.135,23.905,0.52,plata
2021-11-02,23.524,24.12,24.12,23.475,-2.35,plata
2021-11-03,23.251,23.565,23.655,23.07,-1.16,plata
2021-11-04,23.93,23.635,24.105,23.53,2.92,plata
2021-11-05,24.176,23.84,24.26,23.84,1.03,plata
2021-11-08,24.561,24.17,24.595,24.17,1.59,plata
2021-11-09,24.337,24.545,24.55,24.135,-0.91,plata
2021-11-10,24.791,24.315,25.22,24.08,1.87,plata
2021-11-11,25.32,24.735,25.375,24.665,2.13,plata
2021-11-12,25.365,25.325,25.475,24.96,0.18,plata
2021-11-15,25.124,25.42,25.47,25.0,-0.95,plata
2021-11-16,24.963,25.185,25.41,24.86,-0.64,plata
2021-11-17,25.185,24.88,25.3,24.88,0.89,plata
2021-11-18,24.919,25.2,25.205,24.755,-1.06,plata
2021-11-19,24.8,24.88,25.015,24.65,-0.48,plata
2021-11-22,24.318,24.67,24.84,24.17,-1.94,plata
2021-11-23,23.452,24.245,24.34,23.3,-3.56,plata
2021-11-24,23.514,23.68,23.7,23.445,0.26,plata
2021-11-25,23.135,23.61,23.77,22.935,-1.61,plata
2021-11-26,23.122,23.57,23.75,22.93,-0.06,plata
2021-11-29,22.836,23.16,23.46,22.775,-1.24,plata
2021-11-30,22.799,22.87,23.285,22.775,-0.16,plata
2021-12-01,22.324,22.945,22.945,22.31,-2.08,plata
2021-12-02,22.304,22.48,22.48,22.315,-0.09,plata
2021-12-03,22.47,22.37,22.41,22.1,0.74,plata
2021-12-06,22.252,22.53,22.53,22.125,-0.97,plata
2021-12-07,22.512,22.31,22.59,22.31,1.17,plata
2021-12-08,22.422,22.415,22.42,22.375,-0.4,plata
2021-12-09,22.001,22.435,22.435,21.875,-1.88,plata
2021-12-10,22.182,21.83,22.165,21.83,0.82,plata
2021-12-13,22.315,22.23,22.23,22.18,0.6,plata
2021-12-14,21.909,21.91,21.965,21.685,-1.82,plata
2021-12-15,21.53,21.825,21.84,21.515,-1.73,plata
2021-12-16,22.471,22.165,22.465,22.155,4.37,plata
2021-12-17,22.522,22.53,22.69,22.355,0.23,plata
2021-12-20,22.281,22.26,22.28,22.215,-1.07,plata
2021-12-21,22.513,22.24,22.73,22.21,1.04,plata
2021-12-22,22.804,22.455,22.84,22.455,1.29,plata
2021-12-23,22.935,22.895,22.95,22.7,0.57,plata
2021-12-27,22.981,22.88,23.1,22.68,0.2,plata
2021-12-28,23.113,23.17,23.465,23.095,0.57,plata
2021-12-29,22.85,23.0,23.135,22.64,-1.14,plata
2021-12-30,23.06,22.87,23.155,22.63,0.92,plata
2021-12-31,23.352,23.095,23.39,23.07,1.27,plata
2022-01-03,22.81,23.385,23.44,22.69,-2.32,plata
2022-01-04,23.056,22.92,23.14,22.655,1.08,plata
2022-01-05,23.17,23.095,23.3,22.75,0.49,plata
2022-01-06,22.19,22.81,22.85,22.0,-4.23,plata
2022-01-07,22.409,22.195,22.46,21.945,0.99,plata
2022-01-10,22.462,22.385,22.54,22.205,0.24,plata
2022-01-11,22.812,22.5,22.86,22.48,1.56,plata
2022-01-12,23.207,22.82,23.26,22.68,1.73,plata
2022-01-13,23.162,23.19,23.315,23.025,-0.19,plata
2022-01-14,22.918,23.115,23.345,22.845,-1.05,plata
2022-01-17,23.492,22.995,23.68,22.82,2.5,plata
2022-01-18,23.492,22.995,23.68,22.82,0.0,plata
2022-01-19,24.231,23.505,24.265,23.43,3.15,plata
2022-01-20,24.716,24.185,24.755,24.125,2.0,plata
2022-01-21,24.32,24.525,24.64,24.205,-1.6,plata
2022-01-24,23.8,24.305,24.36,23.595,-2.14,plata
2022-01-25,23.896,24.045,24.045,23.635,0.4,plata
2022-01-26,23.807,23.85,24.025,23.46,-0.37,plata
2022-01-27,22.676,23.565,23.625,22.585,-4.75,plata
2022-01-28,22.32,22.84,22.85,22.2,-1.57,plata
2022-01-31,22.419,22.575,22.575,22.575,0.44,plata
2022-02-01,22.618,22.75,22.8,22.64,0.89,plata
2022-02-02,22.73,22.675,22.91,22.52,0.5,plata
2022-02-03,22.397,22.635,22.645,22.05,-1.47,plata
2022-02-04,22.497,22.465,22.64,22.15,0.45,plata
2022-02-07,23.098,22.575,22.985,22.575,2.67,plata
2022-02-08,23.221,22.845,23.24,22.845,0.53,plata
2022-02-09,23.362,23.29,23.35,23.12,0.61,plata
2022-02-10,23.545,23.68,23.695,23.62,0.78,plata
2022-02-11,23.392,23.04,23.04,23.04,-0.65,plata
2022-02-14,23.877,23.7,23.925,23.7,2.07,plata
2022-02-15,23.369,24.01,24.01,23.14,-2.13,plata
2022-02-16,23.633,23.425,23.68,23.425,1.13,plata
2022-02-17,23.903,23.58,23.95,23.58,1.14,plata
2022-02-18,24.019,23.865,24.1,23.735,0.49,plata
2022-02-21,24.311,24.06,24.385,23.71,1.22,plata
2022-02-22,24.331,24.08,24.4,23.76,0.08,plata
2022-02-23,24.574,24.14,24.63,24.09,1.0,plata
2022-02-24,24.697,24.655,25.68,23.96,0.5,plata
2022-02-25,24.017,24.33,24.55,23.92,-2.75,plata
2022-02-28,24.366,24.62,24.88,24.155,1.45,plata
2022-03-01,25.541,24.455,25.65,24.345,4.82,plata
2022-03-02,25.19,25.505,25.545,24.96,-1.37,plata
2022-03-03,25.212,25.45,25.665,25.075,0.09,plata
2022-03-04,25.789,25.285,25.92,25.155,2.29,plata
2022-03-07,25.72,26.025,26.37,25.465,-0.27,plata
2022-03-08,26.895,25.805,27.495,25.55,4.57,plata
2022-03-09,25.816,26.925,27.39,25.73,-4.01,plata
2022-03-10,26.256,26.06,26.425,25.6,1.7,plata
2022-03-11,26.16,26.255,26.35,25.695,-0.37,plata
2022-03-14,25.298,26.28,26.29,25.16,-3.3,plata
2022-03-15,25.158,25.26,25.315,24.75,-0.55,plata
2022-03-16,24.71,25.115,25.25,24.55,-1.78,plata
2022-03-17,25.616,25.24,25.75,25.165,3.67,plata
2022-03-18,25.087,25.595,25.64,24.98,-2.07,plata
2022-03-21,25.313,25.15,25.52,25.05,0.9,plata
2022-03-22,24.904,25.41,25.59,24.695,-1.62,plata
2022-03-23,25.189,24.915,25.37,24.78,1.14,plata
2022-03-24,25.92,25.285,26.16,25.17,2.9,plata
2022-03-25,25.615,25.85,26.035,25.47,-1.18,plata
2022-03-28,25.196,25.725,25.795,24.94,-1.64,plata
2022-03-29,24.736,25.01,25.135,24.045,-1.83,plata
2022-03-30,25.146,25.01,25.325,24.925,1.66,plata
2022-03-31,25.158,24.78,25.13,24.78,0.05,plata
2022-04-01,24.689,24.98,24.98,24.935,-1.86,plata
2022-04-04,24.636,24.75,25.01,24.49,-0.21,plata
2022-04-05,24.588,24.9,25.065,24.5,-0.19,plata
2022-04-06,24.509,24.625,24.625,24.625,-0.32,plata
2022-04-07,24.785,24.515,24.78,24.515,1.13,plata
2022-04-08,24.866,24.795,24.96,24.7,0.33,plata
2022-04-11,25.022,24.985,25.58,24.86,0.63,plata
2022-04-12,25.769,25.275,25.83,25.13,2.99,plata
2022-04-13,26.06,25.62,26.065,25.62,1.13,plata
2022-04-14,25.735,25.95,26.135,25.58,-1.25,plata
2022-04-18,26.181,26.11,26.48,26.095,1.73,plata
2022-04-19,25.426,26.045,26.17,25.295,-2.88,plata
2022-04-20,25.303,25.21,25.39,25.065,-0.48,plata
2022-04-21,24.657,25.3,25.3,24.52,-2.55,plata
2022-04-22,24.28,24.64,24.69,24.145,-1.53,plata
2022-04-25,23.698,24.18,24.18,23.54,-2.4,plata
2022-04-26,23.572,23.79,23.98,23.495,-0.53,plata
2022-04-27,23.483,23.65,23.78,23.325,-0.38,plata
2022-04-28,23.181,23.365,23.455,22.94,-1.29,plata
2022-04-29,23.085,23.23,23.65,22.71,-0.41,plata
2022-05-02,22.584,22.785,22.88,22.13,-2.17,plata
2022-05-03,22.665,22.7,22.89,22.44,0.36,plata
2022-05-04,22.402,22.6,23.125,22.22,-1.16,plata
2022-05-05,22.443,23.04,23.345,22.325,0.18,plata
2022-05-06,22.367,22.52,22.665,22.11,-0.34,plata
2022-05-09,21.82,22.395,22.395,21.65,-2.45,plata
2022-05-10,21.424,21.77,22.085,21.155,-1.81,plata
2022-05-11,21.575,21.21,21.97,21.2,0.7,plata
2022-05-12,20.773,21.555,21.625,20.59,-3.72,plata
2022-05-13,21.001,20.635,21.125,20.42,1.1,plata
2022-05-16,21.551,21.105,21.71,20.835,2.62,plata
2022-05-17,21.75,21.65,21.925,21.52,0.92,plata
2022-05-18,21.544,21.665,21.75,21.365,-0.95,plata
2022-05-19,21.908,21.43,22.01,21.25,1.69,plata
2022-05-20,21.674,21.965,22.08,21.58,-1.07,plata
2022-05-23,21.723,21.78,22.205,21.66,0.23,plata
2022-05-24,22.063,21.77,22.215,21.645,1.57,plata
2022-05-25,21.87,22.115,22.145,21.725,-0.87,plata
2022-05-26,21.965,21.975,22.075,21.73,0.43,plata
2022-05-27,22.138,22.125,22.56,22.035,0.79,plata
2022-05-30,21.688,22.15,22.31,21.455,-2.03,plata
2022-05-31,21.737,21.815,21.9,21.655,0.23,plata
2022-06-01,21.962,21.54,21.895,21.54,1.04,plata
2022-06-02,22.33,21.95,22.38,21.95,1.68,plata
2022-06-03,21.963,21.97,22.005,21.96,-1.64,plata
2022-06-06,22.147,22.31,22.58,22.14,0.84,plata
2022-06-07,22.233,22.31,22.31,22.31,0.39,plata
2022-06-08,22.148,22.12,22.285,22.115,-0.38,plata
2022-06-09,21.864,22.135,22.135,21.6,-1.28,plata
2022-06-10,21.979,21.575,22.03,21.325,0.53,plata
2022-06-13,21.305,22.08,22.085,21.0,-3.07,plata
2022-06-14,21.0,21.12,21.35,20.95,-1.43,plata
2022-06-15,21.463,21.26,21.6,21.26,2.2,plata
2022-06-16,21.928,21.705,21.96,21.455,2.17,plata
2022-06-17,21.635,21.97,21.975,21.62,-1.34,plata
2022-06-20,21.768,21.52,21.95,21.43,0.61,plata
2022-06-21,21.813,21.6,21.99,21.59,0.21,plata
2022-06-22,21.465,21.555,21.62,21.25,-1.6,plata
2022-06-23,21.056,21.435,21.5,20.93,-1.91,plata
2022-06-24,21.139,21.01,21.21,20.6,0.39,plata
2022-06-27,21.178,21.245,21.5,21.14,0.18,plata
2022-06-28,20.839,21.17,21.33,20.77,-1.6,plata
2022-06-29,20.738,20.84,21.065,20.61,-0.48,plata
2022-06-30,20.352,20.725,20.785,20.145,-1.86,plata
2022-07-01,19.667,20.29,20.29,19.295,-3.37,plata
2022-07-04,19.121,19.88,20.1,18.97,-2.78,plata
2022-07-05,19.121,19.88,20.1,18.97,0.0,plata
2022-07-06,19.159,19.155,19.325,18.705,0.2,plata
2022-07-07,19.188,19.17,19.435,19.035,0.15,plata
2022-07-08,19.236,19.17,19.39,18.935,0.25,plata
2022-07-11,19.132,19.265,19.31,19.015,-0.54,plata
2022-07-12,18.958,19.055,19.135,18.63,-0.91,plata
2022-07-13,19.194,18.87,19.36,18.79,1.24,plata
2022-07-14,18.225,19.18,19.18,18.01,-5.05,plata
2022-07-15,18.594,18.335,18.695,18.095,2.02,plata
2022-07-18,18.84,18.675,18.95,18.585,1.32,plata
2022-07-19,18.713,18.655,18.845,18.51,-0.67,plata
2022-07-20,18.668,18.695,19.03,18.565,-0.24,plata
2022-07-21,18.719,18.61,18.805,18.12,0.27,plata
2022-07-22,18.617,18.785,18.88,18.42,-0.54,plata
2022-07-25,18.328,18.54,18.675,18.195,-1.55,plata
2022-07-26,18.535,18.33,18.62,18.285,1.13,plata
2022-07-27,18.6,18.535,19.095,18.36,0.35,plata
2022-07-28,19.918,19.185,20.145,19.17,7.09,plata
2022-07-29,20.247,20.125,20.49,19.975,1.65,plata
2022-08-01,20.412,20.5,20.66,20.235,0.81,plata
2022-08-02,20.189,20.46,20.64,20.08,-1.09,plata
2022-08-03,19.947,19.92,20.035,19.92,-1.2,plata
2022-08-04,20.173,20.015,20.15,19.99,1.13,plata
2022-08-05,19.892,20.11,20.11,19.66,-1.39,plata
2022-08-08,20.664,19.825,20.73,19.825,3.88,plata
2022-08-09,20.531,20.67,20.76,20.475,-0.64,plata
2022-08-10,20.79,20.545,20.8,20.415,1.26,plata
2022-08-11,20.394,20.61,20.63,20.55,-1.9,plata
2022-08-12,20.743,20.26,20.78,20.26,1.71,plata
2022-08-15,20.317,20.81,20.81,20.12,-2.05,plata
2022-08-16,20.128,20.265,20.265,20.07,-0.93,plata
2022-08-17,19.776,20.205,20.205,19.71,-1.75,plata
2022-08-18,19.508,19.81,19.92,19.46,-1.36,plata
2022-08-19,19.114,19.445,19.445,19.005,-2.02,plata
2022-08-22,18.918,19.05,19.05,18.66,-1.03,plata
2022-08-23,19.064,18.885,19.18,18.775,0.77,plata
2022-08-24,18.942,19.045,19.1,18.87,-0.64,plata
2022-08-25,19.147,19.155,19.295,18.99,1.08,plata
2022-08-26,18.792,19.125,19.36,18.745,-1.85,plata
2022-08-29,18.602,18.75,18.75,18.35,-1.01,plata
2022-08-30,18.244,18.675,18.7,18.225,-1.92,plata
2022-08-31,17.849,17.96,17.96,17.96,-2.17,plata
2022-09-01,17.632,17.7,17.7,17.7,-1.22,plata
2022-09-02,17.852,17.645,17.955,17.645,1.25,plata
2022-09-05,17.908,17.94,18.465,17.815,0.31,plata
2022-09-06,17.868,17.845,17.93,17.845,-0.22,plata
2022-09-07,18.22,17.82,17.86,17.82,1.97,plata
2022-09-08,18.402,18.325,18.44,18.325,1.0,plata
2022-09-09,18.725,18.73,18.73,18.66,1.76,plata
2022-09-12,19.816,18.81,19.85,18.81,5.83,plata
2022-09-13,19.449,19.41,19.52,19.27,-1.85,plata
2022-09-14,19.525,19.265,19.545,19.225,0.39,plata
2022-09-15,19.227,19.41,19.43,19.35,-1.53,plata
2022-09-16,19.341,19.005,19.52,18.94,0.59,plata
2022-09-19,19.319,19.555,19.555,19.345,-0.11,plata
2022-09-20,19.146,19.525,19.525,19.15,-0.9,plata
2022-09-21,19.447,19.66,19.855,19.66,1.57,plata
2022-09-22,19.587,19.235,19.665,19.235,0.72,plata
2022-09-23,18.881,19.21,19.21,18.77,-3.6,plata
2022-09-26,18.453,18.525,18.935,18.305,-2.27,plata
2022-09-27,18.302,18.38,18.74,18.305,-0.82,plata
2022-09-28,18.841,18.36,18.915,17.885,2.95,plata
2022-09-29,18.712,18.91,18.915,18.465,-0.68,plata
2022-09-30,19.039,18.81,19.3,18.745,1.75,plata
2022-10-03,20.589,18.995,20.78,18.98,8.14,plata
2022-10-04,21.099,20.745,21.31,20.68,2.48,plata
2022-10-05,20.544,21.12,21.135,19.985,-2.63,plata
2022-10-06,20.66,20.75,20.93,20.4,0.56,plata
2022-10-07,20.255,20.71,20.875,20.02,-1.96,plata
2022-10-10,19.615,20.185,20.21,19.525,-3.16,plata
2022-10-11,19.487,19.63,19.725,19.05,-0.65,plata
2022-10-12,18.938,19.175,19.31,18.84,-2.82,plata
2022-10-13,18.918,19.01,19.29,18.41,-0.11,plata
2022-10-14,18.071,18.865,19.055,18.01,-4.48,plata
2022-10-17,18.719,18.16,18.89,18.155,3.59,plata
2022-10-18,18.6,18.625,18.865,18.49,-0.64,plata
2022-10-19,18.359,18.685,18.755,18.305,-1.3,plata
2022-10-20,18.689,18.405,18.96,18.15,1.8,plata
2022-10-21,19.066,18.625,19.405,18.205,2.02,plata
2022-10-24,19.189,19.395,19.675,18.985,0.65,plata
2022-10-25,19.349,19.195,19.41,18.74,0.83,plata
2022-10-26,19.486,19.325,19.765,19.18,0.71,plata
2022-10-27,19.494,19.555,19.66,19.255,0.04,plata
2022-10-28,19.209,19.61,19.65,19.27,-1.46,plata
2022-10-31,19.184,19.01,19.25,19.01,-0.13,plata
2022-11-01,19.728,19.16,20.05,19.155,2.84,plata
2022-11-02,19.654,19.675,20.035,19.595,-0.38,plata
2022-11-03,19.485,19.455,19.485,18.945,-0.86,plata
2022-11-04,20.82,19.56,20.965,19.56,6.85,plata
2022-11-07,20.981,20.65,21.1,20.53,0.3,plata
2022-11-08,21.567,20.9,21.755,20.645,2.79,plata
2022-11-09,21.381,21.495,21.67,21.21,-0.86,plata
2022-11-10,21.772,21.28,21.955,21.17,1.83,plata
2022-11-11,21.741,21.725,22.125,21.49,-0.14,plata
2022-11-14,22.178,21.735,22.24,21.69,2.01,plata
2022-11-15,21.593,22.09,22.405,21.615,-2.64,plata
2022-11-16,21.604,21.725,22.17,21.565,0.05,plata
2022-11-17,21.054,21.605,21.605,20.93,-2.55,plata
2022-11-18,21.077,21.08,21.375,20.945,0.11,plata
2022-11-21,20.952,21.11,21.11,20.71,-0.59,plata
2022-11-22,21.13,20.975,21.435,20.975,0.85,plata
2022-11-23,21.436,21.17,21.67,21.01,1.45,plata
2022-11-24,21.508,21.637,21.73,21.488,0.34,plata
2022-11-25,21.509,21.66,21.785,21.28,0.0,plata
2022-11-28,21.002,21.52,21.715,20.945,-2.36,plata
2022-11-29,21.392,21.13,21.635,21.06,1.86,plata
2022-11-30,21.727,21.755,21.755,21.725,1.57,plata
2022-12-01,22.786,22.68,22.95,22.68,4.87,plata
2022-12-02,23.171,22.85,23.39,22.57,1.69,plata
2022-12-05,22.324,23.31,23.31,22.5,-3.66,plata
2022-12-06,22.256,22.435,22.655,22.305,-0.3,plata
2022-12-07,22.837,22.4,22.855,22.4,2.61,plata
2022-12-08,23.157,22.715,23.335,22.715,1.4,plata
2022-12-09,23.628,23.19,23.595,23.19,2.03,plata
2022-12-12,23.314,23.435,23.645,23.395,-1.33,plata
2022-12-13,23.909,23.565,24.165,23.565,2.55,plata
2022-12-14,24.049,23.865,24.19,23.84,0.59,plata
2022-12-15,23.229,24.075,24.075,23.12,-3.41,plata
2022-12-16,23.246,23.25,23.25,22.665,0.07,plata
2022-12-19,23.117,23.305,23.505,23.12,-0.55,plata
2022-12-20,24.183,23.095,24.41,23.08,4.61,plata
2022-12-21,24.121,24.305,24.31,24.015,-0.26,plata
2022-12-22,23.561,24.085,24.085,23.59,-2.32,plata
2022-12-23,23.84,23.675,23.91,23.675,1.18,plata
2022-12-26,24.055,24.008,24.168,23.968,0.9,plata
2022-12-27,24.142,23.935,24.375,23.92,0.36,plata
2022-12-28,23.756,24.115,24.19,23.62,-1.6,plata
2022-12-29,24.25,23.725,24.28,23.69,2.08,plata
2022-12-30,24.04,24.105,24.36,23.705,-0.87,plata
2023-01-02,24.328,24.177,24.387,24.165,1.2,plata
2023-01-03,24.236,24.305,24.775,24.095,-0.38,plata
2023-01-04,23.964,24.175,24.64,23.745,-1.12,plata
2023-01-05,23.424,23.94,24.06,23.26,-2.25,plata
2023-01-06,23.982,23.385,24.055,23.345,2.38,plata
2023-01-09,23.871,24.025,24.285,23.725,-0.46,plata
2023-01-10,23.665,23.775,23.905,23.55,-0.86,plata
2023-01-11,23.481,23.72,24.19,23.34,-0.78,plata
2023-01-12,24.004,23.53,24.33,23.5,2.23,plata
2023-01-13,24.372,23.92,24.445,23.62,1.53,plata
2023-01-16,24.455,24.413,24.665,24.087,0.16,plata
2023-01-17,24.068,24.45,24.67,23.975,-1.58,plata
